Time,Voltage,Current,Temperature,Gas,Label,dV_dt,dT_dt,Power
4453,2.89,-1243.18,89.79,987,2,-0.02,0.15,-3592.7902
4454,2.87,-449.67,89.87,1000,2,-0.02,0.08,-1290.5529
4455,2.9,-408.63,89.81,998,2,0.03,-0.06,-1185.027
4456,2.93,-881.37,89.73,985,2,0.03,-0.08,-2582.4141
4457,2.92,-1002.41,89.84,1000,2,-0.01,0.11,-2927.0372
4458,2.95,-1376.35,89.73,978,2,0.03,-0.11,-4060.2325
4459,2.97,-141.4,89.98,984,2,0.02,0.25,-419.958
4460,3.01,-825.51,90,994,2,0.04,0.02,-2484.7851
4461,3.03,-1459.06,90,1000,2,0.02,0,-4420.9518
4462,3.03,-650.1,90,1000,2,0,0,-1969.803
4463,3.07,337.9,90,1000,2,0.04,0,1037.353
4464,3.13,-212.85,90,1000,2,0.06,0,-666.2205
4465,3.12,-326.66,90,984,2,-0.01,0,-1019.1792
4466,3.1,342.6,90,980,2,-0.02,0,1062.06
4467,3.11,-268.68,89.84,1000,2,0.01,-0.16,-835.5948
4468,3.11,-691.29,89.88,985,2,0,0.04,-2149.9119
4469,3.1,-90.88,90,1000,2,-0.01,0.12,-281.728
4470,3.09,591.3,89.99,1000,2,-0.01,-0.01,1827.117
4471,3.07,1054.84,89.92,1000,2,-0.02,-0.07,3238.3588
4472,3.02,554.07,89.82,991,2,-0.05,-0.1,1673.2914
4473,2.94,-74.7,89.98,976,2,-0.08,0.16,-219.618
4474,2.96,-616.33,90,984,2,0.02,0.02,-1824.3368
4475,2.93,-155.28,90,978,2,-0.03,0,-454.9704
4476,2.97,-742.35,89.98,999,2,0.04,-0.02,-2204.7795
4477,3,279.15,90,1000,2,0.03,0.02,837.45
4478,2.97,-268.92,90,1000,2,-0.03,0,-798.6924
4479,2.94,-24.36,90,1000,2,-0.03,0,-71.6184
4480,2.95,249.25,90,1000,2,0.01,0,735.2875
4481,2.92,537.2,90,1000,2,-0.03,0,1568.624
4482,2.94,125.18,90,1000,2,0.02,0,368.0292
4483,2.95,569.81,90,973,2,0.01,0,1680.9395
4484,2.96,1300.69,89.83,957,2,0.01,-0.17,3850.0424
4485,2.94,1070.9,89.78,953,2,-0.02,-0.05,3148.446
4486,2.94,1179.81,89.86,958,2,0,0.08,3468.6414
4487,2.96,1315.14,89.99,961,2,0.02,0.13,3892.8144
4488,2.97,146.25,90,958,2,0.01,0.01,434.3625
4489,2.98,889.55,90,955,2,0.01,0,2650.859
4490,3,880.93,90,968,2,0.02,0,2642.79
4491,3.01,1055.2,89.74,976,2,0.01,-0.26,3176.152
4492,3,918.5,89.88,973,2,-0.01,0.14,2755.5
4493,2.96,1185.36,89.81,970,2,-0.04,-0.07,3508.6656
4494,2.94,1225.23,90,963,2,-0.02,0.19,3602.1762
4495,2.93,1395.71,89.96,964,2,-0.01,-0.04,4089.4303
4496,2.96,330.77,89.87,959,2,0.03,-0.09,979.0792
4497,2.97,936.95,89.98,959,2,0.01,0.11,2782.7415
4498,2.98,1034.53,90,966,2,0.01,0.02,3082.8994
4499,2.98,1131.67,90,975,2,0,0,3372.3766
4500,3,1174.83,90,969,2,0.02,0,3524.49
4501,3,1155.21,90,977,2,0,0,3465.63
4502,3.02,264.62,90,972,2,0.02,0,799.1524
4503,3.04,-115.11,90,967,2,0.02,0,-349.9344
4504,3.01,179.04,89.99,956,2,-0.03,-0.01,538.9104
4505,3.06,969.93,90,963,2,0.05,0.01,2967.9858
4506,3.09,1205.77,90,955,2,0.03,0,3725.8293
4507,3.07,1093.93,89.82,963,2,-0.02,-0.18,3358.3651
4508,3.08,1195.85,89.83,959,2,0.01,0.01,3683.218
4509,3.05,413.39,89.61,946,2,-0.03,-0.22,1260.8395
4510,3.05,-202.61,89.49,957,2,0,-0.12,-617.9605
4511,3.01,505.88,89.56,968,2,-0.04,0.07,1522.6988
4512,3.01,1229.25,89.5,971,2,0,-0.06,3700.0425
4513,3.04,1278.62,89.4,974,2,0.03,-0.1,3887.0048
4514,3.07,1444.3,89.44,967,2,0.03,0.04,4434.001
4515,3.06,1211.1,89.56,951,2,-0.01,0.12,3705.966
4516,3.08,1786.16,89.87,953,2,0.02,0.31,5501.3728
4517,3.06,1924.36,89.75,936,2,-0.02,-0.12,5888.5416
4518,3.07,799.14,89.65,953,2,0.01,-0.1,2453.3598
4519,3.04,1656.52,89.65,954,2,-0.03,0,5035.8208
4520,3.06,360.83,89.58,967,2,0.02,-0.07,1104.1398
4521,3.04,659.22,89.49,972,2,-0.02,-0.09,2004.0288
4522,3.04,215.81,89.61,996,2,0,0.12,656.0624
4523,3.04,-248.95,89.56,1000,2,0,-0.05,-756.808
4524,3.03,-475.94,89.68,1000,2,-0.01,0.12,-1442.0982
4525,3.04,-749.02,89.5,1000,2,0.01,-0.18,-2277.0208
4526,3.03,-360.21,89.5,983,2,-0.01,0,-1091.4363
4527,3.03,404.42,89.69,1000,2,0,0.19,1225.3926
4528,3.09,939.16,89.63,999,2,0.06,-0.06,2902.0044
4529,3.06,1150.39,89.69,991,2,-0.03,0.06,3520.1934
4530,3.07,344.82,89.6,1000,2,0.01,-0.09,1058.5974
4531,3.05,-490.18,89.63,987,2,-0.02,0.03,-1495.049
4532,3.05,-689.29,89.57,1000,2,0,-0.06,-2102.3345
4533,3.08,-621.84,89.33,1000,2,0.03,-0.24,-1915.2672
4534,3.06,53.81,89.55,1000,2,-0.02,0.22,164.6586
4535,3.06,642.9,89.75,1000,2,0,0.2,1967.274
4536,3.06,1109.3,89.65,995,2,0,-0.1,3394.458
4537,3.12,1460.59,89.69,1000,2,0.06,0.04,4557.0408
4538,3.05,1778.59,89.59,992,2,-0.07,-0.1,5424.6995
4539,3.04,1499.63,89.5,996,2,-0.01,-0.09,4558.8752
4540,3.02,565.22,89.67,1000,2,-0.02,0.17,1706.9644
4541,3.05,-160.26,90,1000,2,0.03,0.33,-488.793
4542,3.02,-595.2,90,1000,2,-0.03,0,-1797.504
4543,3.02,-1148.54,89.97,990,2,0,-0.03,-3468.5908
4544,3.02,-999.52,89.79,967,2,0,-0.18,-3018.5504
4545,3.04,-2004.83,90,955,2,0.02,0.21,-6094.6832
4546,3.01,-1065.53,90,947,2,-0.03,0,-3207.2453
4547,3.06,-504.96,90,954,2,0.05,0,-1545.1776
4548,3.08,327.52,89.99,951,2,0.02,-0.01,1008.7616
4549,3.05,-84.42,90,954,2,-0.03,0.01,-257.481
4550,3,284.92,90,983,2,-0.05,0,854.76
4551,3.05,-42.2,90,984,2,0.05,0,-128.71
4552,3.07,-487.8,89.96,982,2,0.02,-0.04,-1497.546
4553,3.11,157.82,89.89,992,2,0.04,-0.07,490.8202
4554,3.11,-493.98,89.55,994,2,0,-0.34,-1536.2778
4555,3.1,261.7,89.79,1000,2,-0.01,0.24,811.27
4556,3.08,-33.06,89.87,1000,2,-0.02,0.08,-101.8248
4557,3.11,-305.51,89.95,991,2,0.03,0.08,-950.1361
4558,3.11,-984.01,89.88,985,2,0,-0.07,-3060.2711
4559,3.11,-1220.45,90,985,2,0,0.12,-3795.5995
4560,3.09,-650.82,90,995,2,-0.02,0,-2011.0338
4561,3.08,-753.36,90,978,2,-0.01,0,-2320.3488
4562,3.08,342.76,90,985,2,0,0,1055.7008
4563,3.06,9.16,90,981,2,-0.02,0,28.0296
4564,3.02,-653.29,90,985,2,-0.04,0,-1972.9358
4565,2.98,218.28,90,993,2,-0.04,0,650.4744
4566,2.98,-209.64,90,1000,2,0,0,-624.7272
4567,2.99,-859.5,90,1000,2,0.01,0,-2569.905
4568,3,-1367.72,90,979,2,0.01,0,-4103.16
4569,2.98,-1743.28,90,991,2,-0.02,0,-5194.9744
4570,3.01,-1690.54,90,1000,2,0.03,0,-5088.5254
4571,2.96,-566.93,89.95,975,2,-0.05,-0.05,-1678.1128
4572,2.94,-142.11,90,968,2,-0.02,0.05,-417.8034
4573,2.95,-667.16,89.92,958,2,0.01,-0.08,-1968.122
4574,2.9,-268.4,90,961,2,-0.05,0.08,-778.36
4575,2.9,524.92,89.93,977,2,0,-0.07,1522.268
4576,2.92,647.5,89.88,977,2,0.02,-0.05,1890.7
4577,2.97,296.83,90,979,2,0.05,0.12,881.5851
4578,2.98,600.76,90,974,2,0.01,0,1790.2648
4579,3.02,33.42,90,966,2,0.04,0,100.9284
4580,3.01,726.57,90,948,2,-0.01,0,2186.9757
4581,2.99,1363.89,90,945,2,-0.02,0,4078.0311
4582,3,1787.92,89.92,968,2,0.01,-0.08,5363.76
4583,2.96,2009.54,89.81,966,2,-0.04,-0.11,5948.2384
4584,2.96,2093.1,89.98,970,2,0,0.17,6195.576
4585,2.97,929.44,90,972,2,0.01,0.02,2760.4368
4586,2.98,851.87,90,972,2,0.01,0,2538.5726
4587,3.01,366.42,90,977,2,0.03,0,1102.9242
4588,3.07,926,89.87,972,2,0.06,-0.13,2842.82
4589,3.08,358.68,90,961,2,0.01,0.13,1104.7344
4590,3.06,1332.67,89.91,976,2,-0.02,-0.09,4077.9702
4591,3.04,507.6,89.95,982,2,-0.02,0.04,1543.104
4592,3.04,1225.04,89.98,983,2,0,0.03,3724.1216
4593,3.07,1721.96,89.94,976,2,0.03,-0.04,5286.4172
4594,3.06,1636.84,90,964,2,-0.01,0.06,5008.7304
4595,3.04,1886.47,90,966,2,-0.02,0,5734.8688
4596,3.03,2057.67,90,950,2,-0.01,0,6234.7401
4597,3.02,923.7,90,950,2,-0.01,0,2789.574
4598,2.99,1014.23,90,944,2,-0.03,0,3032.5477
4599,3,91.49,90,962,2,0.01,0,274.47
4600,3.01,-358.66,90,975,2,0.01,0,-1079.5666
4601,3.01,-597.73,89.86,977,2,0,-0.14,-1799.1673
4602,2.96,220,89.64,976,2,-0.05,-0.22,651.2
4603,2.96,-237.79,89.94,970,2,0,0.3,-703.8584
4604,2.93,-883.37,90,975,2,-0.03,0.06,-2588.2741
4605,2.93,-1204.94,90,973,2,0,0,-3530.4742
4606,2.91,-398.6,89.95,985,2,-0.02,-0.05,-1159.926
4607,2.89,-592.63,90,989,2,-0.02,0.05,-1712.7007
4608,2.88,-1283.69,90,981,2,-0.01,0,-3697.0272
4609,2.93,-223.19,90,984,2,0.05,0,-653.9467
4610,2.96,-1091.35,90,998,2,0.03,0,-3230.396
4611,2.94,-99.72,90,1000,2,-0.02,0,-293.1768
4612,2.88,168.72,90,990,2,-0.06,0,485.9136
4613,2.88,-250.74,90,1000,2,0,0,-722.1312
4614,2.85,-457.05,89.93,1000,2,-0.03,-0.07,-1302.5925
4615,2.85,-18.14,89.94,1000,2,0,0.01,-51.699
4616,2.85,403.32,89.79,1000,2,0,-0.15,1149.462
4617,2.89,-398.19,89.61,999,2,0.04,-0.18,-1150.7691
4618,2.86,455.63,89.85,1000,2,-0.03,0.24,1303.1018
4619,2.88,703.72,90,989,2,0.02,0.15,2026.7136
4620,2.83,1113.33,90,982,2,-0.05,0,3150.7239
4621,2.85,1378.71,90,1000,2,0.02,0,3929.3235
4622,2.88,382.62,90,992,2,0.03,0,1101.9456
4623,2.86,108.07,90,1000,2,-0.02,0,309.0802
4624,2.87,624.03,89.99,1000,2,0.01,-0.01,1790.9661
4625,2.88,1004.2,90,988,2,0.01,0.01,2892.096
4626,2.88,1085.07,90,988,2,0,0,3125.0016
4627,2.88,1351.09,90,986,2,0,0,3891.1392
4628,2.89,1342.15,89.98,979,2,0.01,-0.02,3878.8135
4629,2.91,622.38,90,989,2,0.02,0.02,1811.1258
4630,2.91,1110.5,89.97,976,2,0,-0.03,3231.555
4631,2.94,93.46,90,994,2,0.03,0.03,274.7724
4632,2.92,-871.36,89.99,996,2,-0.02,-0.01,-2544.3712
4633,2.93,-1284.27,90,998,2,0.01,0.01,-3762.9111
4634,2.91,-1385.66,89.84,992,2,-0.02,-0.16,-4032.2706
4635,2.9,-1677.83,90,1000,2,-0.01,0.16,-4865.707
4636,2.93,-2108.8,89.92,996,2,0.03,-0.08,-6178.784
4637,2.91,-1825.22,90,1000,2,-0.02,0.08,-5311.3902
4638,2.89,-1474.02,90,1000,2,-0.02,0,-4259.9178
4639,2.95,-1635.33,90,1000,2,0.06,0,-4824.2235
4640,2.94,-360.68,90,988,2,-0.01,0,-1060.3992
4641,2.96,288.12,89.95,962,2,0.02,-0.05,852.8352
4642,2.95,-136.82,90,961,2,-0.01,0.05,-403.619
4643,2.91,502.33,90,947,2,-0.04,0,1461.7803
4644,2.91,1079.07,90,961,2,0,0,3140.0937
4645,2.86,1446.87,90,949,2,-0.05,0,4138.0482
4646,2.88,1778.98,89.98,951,2,0.02,-0.02,5123.4624
4647,2.87,763.33,90,955,2,-0.01,0.02,2190.7571
4648,2.92,1283.97,89.95,963,2,0.05,-0.05,3749.1924
4649,2.9,452.52,89.91,950,2,-0.02,-0.04,1312.308
4650,2.88,-901.44,90,954,2,-0.02,0.09,-2596.1472
4651,2.91,49.85,90,951,2,0.03,0,145.0635
4652,2.9,-215.52,90,950,2,-0.01,0,-625.008
4653,2.91,-698.44,90,983,2,0.01,0,-2032.4604
4654,2.89,-1313.41,90,1000,2,-0.02,0,-3795.7549
4655,2.89,-418.99,89.79,1000,2,0,-0.21,-1210.8811
4656,2.96,71.34,89.89,1000,2,0.07,0.1,211.1664
4657,2.96,-445.26,89.87,1000,2,0,-0.02,-1317.9696
4658,3,-56.82,89.81,996,2,0.04,-0.06,-170.46
4659,3,-171.79,89.88,994,2,0,0.07,-515.37
4660,2.97,178.13,90,992,2,-0.03,0.12,529.0461
4661,2.94,-698.01,90,1000,2,-0.03,0,-2052.1494
4662,2.93,-922.56,89.89,1000,2,-0.01,-0.11,-2703.1008
4663,2.94,-1856.54,90,990,2,0.01,0.11,-5458.2276
4664,2.9,-1597.57,90,1000,2,-0.04,0,-4632.953
4665,2.9,-1454.34,90,1000,2,0,0,-4217.586
4666,2.89,-393.27,90,1000,2,-0.01,0,-1136.5503
4667,2.91,473.9,90,991,2,0.02,0,1379.049
4668,2.91,-145.62,90,995,2,0,0,-423.7542
4669,2.97,-802.52,89.94,1000,2,0.06,-0.06,-2383.4844
4670,3,-903.46,89.91,1000,2,0.03,-0.03,-2710.38
4671,3,-1098.45,89.92,1000,2,0,0.01,-3295.35
4672,2.97,-365.57,89.51,1000,2,-0.03,-0.41,-1085.7429
4673,2.92,-521.55,89.66,998,2,-0.05,0.15,-1522.926
4674,2.94,176.44,89.67,986,2,0.02,0.01,518.7336
4675,2.97,-545.7,89.59,987,2,0.03,-0.08,-1620.729
4676,3.02,130.2,89.55,970,2,0.05,-0.04,393.204
4677,2.97,-431.38,89.56,961,2,-0.05,0.01,-1281.1986
4678,2.98,-522.02,89.55,980,2,0.01,-0.01,-1555.6196
4679,2.91,-678.29,89.53,1000,2,-0.07,-0.02,-1973.8239
4680,2.94,-1148.4,89.39,1000,2,0.03,-0.14,-3376.296
4681,2.93,-1485.99,89.3,1000,2,-0.01,-0.09,-4353.9507
4682,2.91,-626.66,89.2,1000,2,-0.02,-0.1,-1823.5806
4683,2.88,-1185.31,89.09,973,2,-0.03,-0.11,-3413.6928
4684,2.91,-423.49,89.04,989,2,0.03,-0.05,-1232.3559
4685,2.92,-864.53,88.89,989,2,0.01,-0.15,-2524.4276
4686,2.94,-88.38,88.92,991,2,0.02,0.03,-259.8372
4687,2.94,-959.18,88.86,1000,2,0,-0.06,-2819.9892
4688,2.88,-1348.47,88.9,990,2,-0.06,0.04,-3883.5936
4689,2.88,-1943.39,88.63,988,2,0,-0.27,-5596.9632
4690,2.88,-1651.96,89.02,979,2,0,0.39,-4757.6448
4691,2.92,-614.73,89.02,974,2,0.04,0,-1795.0116
4692,2.92,-699.34,89.14,979,2,0,0.12,-2042.0728
4693,2.94,-1099.51,89.3,989,2,0.02,0.16,-3232.5594
4694,2.93,-1085.34,89.56,972,2,-0.01,0.26,-3180.0462
4695,2.91,-290.63,89.45,981,2,-0.02,-0.11,-845.7333
4696,2.93,17.13,89.32,954,2,0.02,-0.13,50.1909
4697,2.92,-815.08,89.28,951,2,-0.01,-0.04,-2380.0336
4698,2.92,-359.86,89.4,939,2,0,0.12,-1050.7912
4699,2.92,246.06,89.73,938,2,0,0.33,718.4952
4700,2.92,932.24,89.71,948,2,0,-0.02,2722.1408
4701,2.97,1444.37,90,964,2,0.05,0.29,4289.7789
4702,3,1429.95,89.9,970,2,0.03,-0.1,4289.85
4703,2.98,1246.62,89.78,966,2,-0.02,-0.12,3714.9276
4704,2.98,516.8,89.91,972,2,0,0.13,1540.064
4705,2.96,921.54,89.91,981,2,-0.02,0,2727.7584
4706,2.93,156.09,89.66,960,2,-0.03,-0.25,457.3437
4707,2.9,541.77,89.53,972,2,-0.03,-0.13,1571.133
4708,2.89,190.32,89.62,976,2,-0.01,0.09,550.0248
4709,2.89,-706.74,89.73,968,2,0,0.11,-2042.4786
4710,2.89,-104.67,89.7,972,2,0,-0.03,-302.4963
4711,2.87,-398.37,89.8,980,2,-0.02,0.1,-1143.3219
4712,2.89,33.48,89.87,996,2,0.02,0.07,96.7572
4713,2.89,-682.31,89.78,994,2,0,-0.09,-1971.8759
4714,2.93,259.54,89.59,1000,2,0.04,-0.19,760.4522
4715,2.96,800.77,89.52,1000,2,0.03,-0.07,2370.2792
4716,3,318.68,89.62,998,2,0.04,0.1,956.04
4717,2.96,518.69,89.85,1000,2,-0.04,0.23,1535.3224
4718,2.97,609.46,89.84,1000,2,0.01,-0.01,1810.0962
4719,2.98,630.93,89.95,996,2,0.01,0.11,1880.1714
4720,2.98,556.91,90,997,2,0,0.05,1659.5918
4721,2.96,61.47,90,980,2,-0.02,0,181.9512
4722,2.97,-337.74,90,985,2,0.01,0,-1003.0878
4723,2.99,-9.23,90,981,2,0.02,0,-27.5977
4724,2.94,-599.03,90,974,2,-0.05,0,-1761.1482
4725,2.87,-102.42,90,986,2,-0.07,0,-293.9454
4726,2.91,651.81,90,986,2,0.04,0,1896.7671
4727,2.91,87.78,89.65,1000,2,0,-0.35,255.4398
4728,2.9,-265.1,89.74,993,2,-0.01,0.09,-768.79
4729,2.91,-260.5,89.7,988,2,0.01,-0.04,-758.055
4730,2.94,-733.3,89.69,997,2,0.03,-0.01,-2155.902
4731,2.93,74.49,89.71,985,2,-0.01,0.02,218.2557
4732,2.91,513.65,89.75,993,2,-0.02,0.04,1494.7215
4733,2.88,-141.77,89.94,992,2,-0.03,0.19,-408.2976
4734,2.85,-547.37,90,989,2,-0.03,0.06,-1560.0045
4735,2.85,171.64,90,999,2,0,0,489.174
4736,2.83,-523.43,90,1000,2,-0.02,0,-1481.3069
4737,2.85,162.68,90,1000,2,0.02,0,463.638
4738,2.88,949.62,89.74,998,2,0.03,-0.26,2734.9056
4739,2.85,922.21,90,1000,2,-0.03,0.26,2628.2985
4740,2.85,1186.36,90,1000,2,0,0,3381.126
4741,2.87,-85.59,89.91,1000,2,0.02,-0.09,-245.6433
4742,2.88,-775.39,89.89,981,2,0.01,-0.02,-2233.1232
4743,2.91,-95.6,90,984,2,0.03,0.11,-278.196
4744,2.91,-327.12,89.68,975,2,0,-0.32,-951.9192
4745,2.91,-590.92,89.92,971,2,0,0.24,-1719.5772
4746,2.88,69.28,90,1000,2,-0.03,0.08,199.5264
4747,2.85,962.56,89.82,983,2,-0.03,-0.18,2743.296
4748,2.89,1714.31,89.91,1000,2,0.04,0.09,4954.3559
4749,2.91,310.28,90,1000,2,0.02,0.09,902.9148
4750,2.92,-349.75,89.9,1000,2,0.01,-0.1,-1021.27
4751,2.97,315.63,90,997,2,0.05,0.1,937.4211
4752,2.97,-197.12,90,1000,2,0,0,-585.4464
4753,2.98,336.72,90,1000,2,0.01,0,1003.4256
4754,3,593.83,89.81,994,2,0.02,-0.19,1781.49
4755,2.98,-107.54,89.71,987,2,-0.02,-0.1,-320.4692
4756,2.98,581.09,89.7,995,2,0,-0.01,1731.6482
4757,2.96,1160.42,90,996,2,-0.02,0.3,3434.8432
4758,2.98,1283.7,90,970,2,0.02,0,3825.426
4759,2.94,1387.51,90,944,2,-0.04,0,4079.2794
4760,2.96,329.56,90,949,2,0.02,0,975.4976
4761,2.94,-558.3,89.91,935,2,-0.02,-0.09,-1641.402
4762,2.92,488.87,89.72,929,2,-0.02,-0.19,1427.5004
4763,2.92,954.6,89.74,930,2,0,0.02,2787.432
4764,2.92,127.34,89.64,926,2,0,-0.1,371.8328
4765,2.93,364.95,89.6,933,2,0.01,-0.04,1069.3035
4766,2.91,1135.85,89.47,944,2,-0.02,-0.13,3305.3235
4767,2.9,496.76,89.35,937,2,-0.01,-0.12,1440.604
4768,2.92,160.71,89.52,943,2,0.02,0.17,469.2732
4769,2.9,926.2,89.53,954,2,-0.02,0.01,2685.98
4770,2.9,-116.91,89.41,955,2,0,-0.12,-339.039
4771,2.87,548.77,89.26,933,2,-0.03,-0.15,1574.9699
4772,2.85,825.7,89.1,938,2,-0.02,-0.16,2353.245
4773,2.8,888.07,89.3,929,2,-0.05,0.2,2486.596
4774,2.8,1273.23,89.34,941,2,0,0.04,3565.044
4775,2.81,659.68,89.43,937,2,0.01,0.09,1853.7008
4776,2.84,-422.58,89.57,952,2,0.03,0.14,-1200.1272
4777,2.85,-912.86,89.65,942,2,0.01,0.08,-2601.651
4778,2.87,-1465.89,89.94,937,2,0.02,0.29,-4207.1043
4779,2.88,-1370.37,90,959,2,0.01,0.06,-3946.6656
4780,2.89,-1668.71,89.81,963,2,0.01,-0.19,-4822.5719
4781,2.88,-583.19,89.7,950,2,-0.01,-0.11,-1679.5872
4782,2.88,-496.02,89.53,963,2,0,-0.17,-1428.5376
4783,2.88,172.68,89.5,971,2,0,-0.03,497.3184
4784,2.9,-79.05,89.29,966,2,0.02,-0.21,-229.245
4785,2.92,-503.86,89.33,989,2,0.02,0.04,-1471.2712
4786,2.96,151.64,89.69,978,2,0.04,0.36,448.8544
4787,2.9,-282.29,89.53,982,2,-0.06,-0.16,-818.641
4788,2.89,-702.57,89.77,986,2,-0.01,0.24,-2030.4273
4789,2.86,-1277.95,89.87,975,2,-0.03,0.1,-3654.937
4790,2.86,-65.07,89.77,959,2,0,-0.1,-186.1002
4791,2.87,327.19,89.7,973,2,0.01,-0.07,939.0353
4792,2.89,1016.11,89.66,965,2,0.02,-0.04,2936.5579
4793,2.9,1406.55,89.8,972,2,0.01,0.14,4078.995
4794,2.9,546.1,90,982,2,0,0.2,1583.69
4795,2.92,220.43,90,981,2,0.02,0,643.6556
4796,2.88,1000.94,90,991,2,-0.04,0,2882.7072
4797,2.93,228.16,89.76,1000,2,0.05,-0.24,668.5088
4798,2.94,-304.64,89.83,1000,2,0.01,0.07,-895.6416
4799,2.94,381,90,995,2,0,0.17,1120.14
4800,2.92,-858.71,90,1000,2,-0.02,0,-2507.4332
4801,2.92,-231.33,90,1000,2,0,0,-675.4836
4802,2.92,-984.59,90,1000,2,0,0,-2875.0028
4803,2.91,-340.81,90,1000,2,-0.01,0,-991.7571
4804,2.9,384.94,90,1000,2,-0.01,0,1116.326
4805,2.92,-140.11,90,1000,2,0.02,0,-409.1212
4806,2.86,625.15,89.85,998,2,-0.06,-0.15,1787.929
4807,2.84,-157.1,90,1000,2,-0.02,0.15,-446.164
4808,2.81,345.78,90,986,2,-0.03,0,971.6418
4809,2.86,329.71,90,989,2,0.05,0,942.9706
4810,2.87,596.38,89.96,1000,2,0.01,-0.04,1711.6106
4811,2.87,-307.82,90,994,2,0,0.04,-883.4434
4812,2.87,506.85,90,994,2,0,0,1454.6595
4813,2.9,638.23,89.98,1000,2,0.03,-0.02,1850.867
4814,2.88,1323.42,90,1000,2,-0.02,0.02,3811.4496
4815,2.88,1222.8,90,1000,2,0,0,3521.664
4816,2.88,1183.56,90,996,2,0,0,3408.6528
4817,2.91,-13.33,89.93,1000,2,0.03,-0.07,-38.7903
4818,2.92,494.13,89.85,1000,2,0.01,-0.08,1442.8596
4819,2.89,1179.88,89.87,1000,2,-0.03,0.02,3409.8532
4820,2.89,1650.57,89.95,998,2,0,0.08,4770.1473
4821,2.87,1316.77,89.91,985,2,-0.02,-0.04,3779.1299
4822,2.91,1379.8,89.89,1000,2,0.04,-0.02,4015.218
4823,2.89,1389.17,90,1000,2,-0.02,0.11,4014.7013
4824,2.89,380.66,89.99,1000,2,0,-0.01,1100.1074
4825,2.87,-523.18,90,988,2,-0.02,0.01,-1501.5266
4826,2.84,-734.09,90,983,2,-0.03,0,-2084.8156
4827,2.85,-1084.72,90,974,2,0.01,0,-3091.452
4828,2.87,-1492.39,90,953,2,0.02,0,-4283.1593
4829,2.89,-1605.52,90,963,2,0.02,0,-4639.9528
4830,2.9,-2174.3,90,968,2,0.01,0,-6305.47
4831,2.88,-598.12,90,964,2,-0.02,0,-1722.5856
4832,2.88,69.53,90,977,2,0,0,200.2464
4833,2.87,-245.86,89.96,971,2,-0.01,-0.04,-705.6182
4834,2.85,-462.72,90,987,2,-0.02,0.04,-1318.752
4835,2.85,557.19,90,987,2,0,0,1587.9915
4836,2.88,127.16,89.99,1000,2,0.03,-0.01,366.2208
4837,2.87,273.83,89.85,993,2,-0.01,-0.14,785.8921
4838,2.9,498.4,90,1000,2,0.03,0.15,1445.36
4839,2.9,-434.68,90,999,2,0,0,-1260.572
4840,2.88,307.38,90,991,2,-0.02,0,885.2544
4841,2.85,989.46,90,1000,2,-0.03,0,2819.961
4842,2.84,1217.59,89.95,1000,2,-0.01,-0.05,3457.9556
4843,2.84,17.84,90,1000,2,0,0.05,50.6656
4844,2.84,-717.65,90,994,2,0,0,-2038.126
4845,2.82,246.03,89.98,986,2,-0.02,-0.02,693.8046
4846,2.8,-193.47,90,995,2,-0.02,0.02,-541.716
4847,2.8,-758.21,90,994,2,0,0,-2122.988
4848,2.82,230.65,89.98,985,2,0.02,-0.02,650.433
4849,2.81,-319.05,90,983,2,-0.01,0.02,-896.5305
4850,2.84,-1013.86,90,994,2,0.03,0,-2879.3624
4851,2.86,-996.49,89.95,988,2,0.02,-0.05,-2849.9614
4852,2.88,103.96,89.7,997,2,0.02,-0.25,299.4048
4853,2.89,425.38,89.99,997,2,0.01,0.29,1229.3482
4854,2.87,574.54,89.96,994,2,-0.02,-0.03,1648.9298
4855,2.85,839.71,89.95,1000,2,-0.02,-0.01,2393.1735
4856,2.85,1278.49,90,984,2,0,0.05,3643.6965
4857,2.89,1307.32,89.87,981,2,0.04,-0.13,3778.1548
4858,2.87,1163.79,89.95,985,2,-0.02,0.08,3340.0773
4859,2.87,508.61,89.93,992,2,0,-0.02,1459.7107
4860,2.88,805.08,89.72,995,2,0.01,-0.21,2318.6304
4861,2.85,-181.76,89.73,984,2,-0.03,0.01,-518.016
4862,2.85,-721.43,89.81,998,2,0,0.08,-2056.0755
4863,2.83,-807.78,89.71,984,2,-0.02,-0.1,-2286.0174
4864,2.83,-445.28,89.87,986,2,0,0.16,-1260.1424
4865,2.8,-745.7,89.84,967,2,-0.03,-0.03,-2087.96
4866,2.8,245.28,90,989,2,0,0.16,686.784
4867,2.82,-330.63,89.92,1000,2,0.02,-0.08,-932.3766
4868,2.88,-753,89.91,973,2,0.06,-0.01,-2168.64
4869,2.87,-693.11,90,968,2,-0.01,0.09,-1989.2257
4870,2.88,54.24,89.92,952,2,0.01,-0.08,156.2112
4871,2.89,-694.24,89.91,954,2,0.01,-0.01,-2006.3536
4872,2.89,-1105.78,89.94,954,2,0,0.03,-3195.7042
4873,2.87,-138.15,89.76,962,2,-0.02,-0.18,-396.4905
4874,2.86,426.38,90,962,2,-0.01,0.24,1219.4468
4875,2.86,-124.75,89.96,959,2,0,-0.04,-356.785
4876,2.91,-938.82,89.73,945,2,0.05,-0.23,-2731.9662
4877,2.89,-1079.53,89.75,943,2,-0.02,0.02,-3119.8417
4878,2.88,-866.01,89.89,945,2,-0.01,0.14,-2494.1088
